CV1 (voltage),CV2 (voltage),Flow 1 (LPH),Flow 2 (LPH),Level 1 (mm),Level 2 (mm),Time (sec)
6.800000191,6.800000191,400.1004028,379.3740845,301.3800659,275.0579224,711
6.800000191,6.800000191,400.1452637,379.508667,301.3217468,275.0190125,711.2
6.800000191,6.800000191,401.177124,379.3740845,301.3800659,275.0968018,711.4
6.800000191,6.800000191,401.3565674,379.5983887,301.3606262,275.0968018,711.6
6.800000191,6.800000191,401.177124,379.7329712,301.3411865,275.1162109,711.8
6.800000191,6.800000191,401.0425415,379.239502,301.4189453,275.1551208,712
6.800000191,6.800000191,401.5135498,379.4862061,301.4189453,275.1745605,712.2
6.800000191,6.800000191,401.4462891,378.8581543,301.4189453,275.1356812,712.4
6.800000191,6.800000191,401.3341675,378.5441284,301.4578247,275.1940002,712.6
6.800000191,6.800000191,401.2443848,378.4095459,301.3995056,275.0968018,712.8
6.800000191,6.800000191,401.2443848,379.508667,301.4189453,275.1162109,713
6.800000191,6.800000191,401.2892456,379.5759277,301.438385,275.0968018,713.2
6.800000191,6.800000191,401.3789673,379.508667,301.4578247,275.0384827,713.4
6.800000191,6.800000191,401.2892456,379.3740845,301.4189453,275.1745605,713.6
6.800000191,6.800000191,401.3117065,379.6657104,301.4578247,275.1745605,713.8
6.800000191,6.800000191,401.2443848,379.508667,301.3411865,275.0579224,714
6.800000191,6.800000191,401.3117065,379.5983887,301.3606262,275.1551208,714.2
6.800000191,6.800000191,401.2219849,379.508667,301.3800659,275.0384827,714.4
6.800000191,6.800000191,401.2892456,379.6881104,301.3606262,275.0384827,714.6
6.800000191,6.800000191,401.1995239,379.3740845,301.3800659,275.0773621,714.8
6.800000191,6.800000191,401.2443848,379.508667,301.4189453,275.0968018,715
6.800000191,6.800000191,401.2668457,379.5983887,301.3800659,275.0773621,715.2
6.800000191,6.800000191,401.2668457,378.5216675,301.3800659,275.0773621,715.4
6.800000191,6.800000191,401.3117065,378.5216675,301.4189453,275.0968018,715.6
6.800000191,6.800000191,401.1995239,378.5216675,301.438385,275.1356812,715.8
6.800000191,6.800000191,401.2892456,378.2749634,301.3995056,275.1162109,716
6.800000191,6.800000191,401.468689,378.4992676,301.4189453,275.1162109,716.2
6.800000191,6.800000191,401.2443848,378.5889893,301.5744629,275.1940002,716.4
6.800000191,6.800000191,400.3023071,378.4992676,301.4578247,275.2134094,716.6
6.800000191,6.800000191,400.1677246,378.4544067,301.4189453,275.0968018,716.8
6.800000191,6.800000191,400.3471069,379.0375977,301.4772644,275.1745605,717
6.800000191,6.800000191,400.2125244,379.508667,301.4189453,275.1940002,717.2
6.800000191,6.800000191,400.3695679,379.6657104,301.438385,275.1162109,717.4
6.800000191,6.800000191,400.2125244,379.4638062,301.4189453,275.0968018,717.6
6.800000191,6.800000191,400.2574463,379.508667,301.3800659,275.1551208,717.8
6.800000191,6.800000191,400.1677246,379.6208496,301.3411865,275.0968018,718
6.800000191,6.800000191,401.2668457,379.6208496,301.3995056,275.1745605,718.2
6.800000191,6.800000191,401.3117065,379.6657104,301.3606262,274.9996033,718.4
6.800000191,6.800000191,401.2668457,378.5216675,301.3800659,275.0773621,718.6
6.800000191,6.800000191,401.3341675,378.4992676,301.3995056,275.1551208,718.8
6.800000191,6.800000191,401.3341675,378.6113892,301.3411865,275.0968018,719
4.699999809,6.800000191,401.4238281,378.6113892,301.3800659,275.0968018,719.2
4.699999809,6.800000191,401.2892456,378.5441284,301.2828674,275.0773621,719.4
4.699999809,6.800000191,401.2668457,378.4992676,301.3217468,275.0968018,719.6
4.699999809,6.800000191,401.3341675,377.5122681,301.2634277,275.0773621,719.8
4.699999809,6.800000191,401.2892456,377.6693115,301.3217468,275.0773621,720
4.699999809,6.800000191,401.3117065,377.534668,301.438385,275.0968018,720.2
4.699999809,6.800000191,400.324707,377.4450073,301.3023071,275.0190125,720.4
4.699999809,6.800000191,398.1713257,377.0860596,301.3217468,275.0384827,720.6
4.699999809,6.800000191,397.2741089,377.4674072,301.3217468,275.0968018,720.8
4.699999809,6.800000191,392.3616943,377.3328247,301.243988,274.9996033,721
4.699999809,6.800000191,388.3913574,377.5571289,296.1311951,275.0773621,721.2
4.699999809,6.800000191,382.3574219,377.5571289,296.0728455,275.0384827,721.4
4.699999809,6.800000191,376.4356079,377.534668,296.1700745,275.1356812,721.6
4.699999809,6.800000191,370.4465332,377.8487549,296.1311951,275.0384827,721.8
4.699999809,6.800000191,364.4349365,376.5028687,296.1311951,274.9412231,722
4.699999809,6.800000191,357.4588623,376.3458862,296.2089539,274.9801636,722.2
4.699999809,6.800000191,351.4697571,376.5028687,290.9600525,275.0384827,722.4
4.699999809,6.800000191,344.605896,376.4804688,290.9794617,275.0384827,722.6
4.699999809,6.800000191,339.6710205,376.6150513,290.9600525,275.0579224,722.8
4.699999809,6.800000191,334.7586365,376.6599121,290.862854,275.0190125,723
4.699999809,4.699999809,328.8592529,376.7047729,290.8822632,275.0190125,723.2
4.699999809,4.699999809,322.8700867,376.5926514,285.8083801,275.1162109,723.4
4.699999809,4.699999809,317.8231506,376.5926514,285.8083801,275.0968018,723.6
4.699999809,4.699999809,313.920105,376.6374512,285.8277893,275.1162109,723.8
4.699999809,4.699999809,309.0974426,376.4804688,285.8277893,275.1162109,724
4.699999809,4.699999809,305.0822449,376.5477905,280.5983887,275.1162109,724.2
4.699999809,4.699999809,301.381073,375.6729736,280.6372681,275.1162109,724.4
4.699999809,4.699999809,297.1416321,374.5065308,280.6567078,275.0968018,724.6
4.699999809,4.699999809,294.3153687,372.6896362,280.6955872,275.0773621,724.8
4.699999809,4.699999809,290.3450623,369.3922729,280.6955872,275.0384827,725
4.699999809,4.699999809,287.4963074,365.713501,280.6178284,275.1356812,725.2
4.699999809,4.699999809,284.5353699,361.6759338,275.4467163,274.9996033,725.4
4.699999809,4.699999809,281.8660889,356.6065063,275.3689575,275.0190125,725.6
4.699999809,4.699999809,279.5332031,351.6716614,275.5050049,275.0384827,725.8
4.699999809,4.699999809,277.9854736,345.8171387,275.5244751,269.9256592,726
4.699999809,4.699999809,275.1142883,340.7253113,275.4855957,269.8867493,726.2
4.699999809,4.699999809,273.1403503,336.2390747,275.4467163,269.7701111,726.4
4.699999809,4.699999809,271.1215515,329.9583435,270.2367249,269.8867493,726.6
4.699999809,4.699999809,269.1700439,324.9562378,270.2367249,269.9256592,726.8
4.699999809,4.699999809,267.8914795,320.1559753,270.2172852,269.8867493,727
4.699999809,4.699999809,266.5680542,315.1313782,270.2950439,269.8673096,727.2
4.699999809,4.699999809,265.065155,310.9816284,270.3144836,264.7156372,727.4
4.699999809,4.699999809,264.1679382,307.2805176,270.2756042,264.6961975,727.6
4.699999809,4.699999809,263.0463867,303.5345154,265.1628113,264.8128357,727.8
4.699999809,4.699999809,261.0948486,299.3623047,265.1239319,264.6767883,728
4.699999809,4.699999809,260.5565186,295.750946,265.0656128,264.8323059,728.2
4.699999809,4.699999809,258.4704285,292.7002869,265.1433716,259.6806335,728.4
4.699999809,4.699999809,257.4385986,289.8739319,265.1822205,259.5639648,728.6
4.699999809,4.699999809,256.6310425,285.8139343,260.0111084,259.6806335,728.8
4.699999809,4.699999809,255.5768127,282.96521,259.9333191,259.6028748,729
4.699999809,4.699999809,254.3206787,280.4080505,259.9527588,259.5834351,729.2
4.699999809,4.699999809,253.5580139,278.4564819,260.0305176,259.5639648,729.4
4.699999809,4.699999809,252.7953796,275.4507446,259.9333191,254.4317627,729.6
4.699999809,4.699999809,251.6289368,273.5441284,259.9333191,254.3734436,729.8
4.699999809,4.699999809,250.6195374,271.3234253,260.069458,254.412323,730
4.699999809,4.699999809,249.6998596,269.6411133,254.7816467,254.4706421,730.2
4.699999809,4.699999809,249.6101379,267.6896057,254.859436,254.3928528,730.4
4.699999809,4.699999809,248.735321,265.8054199,254.7233582,249.2217407,730.6
4.699999809,4.699999809,247.5464783,264.5043945,254.8011169,249.3383789,730.8
4.699999809,4.699999809,246.6268005,263.1361084,254.859436,249.2800903,731
4.699999809,4.699999809,246.7165222,261.4313354,254.7233582,249.2411804,731.2
4.699999809,4.699999809,245.9538879,259.9060059,249.6299744,249.2023315,731.4
4.699999809,4.699999809,245.5501099,258.739624,249.7077332,249.3383789,731.6
4.699999809,4.699999809,244.6079712,257.6629028,249.6494446,244.1478577,731.8
4.699999809,4.699999809,244.51828,255.6889648,249.6688843,244.1867371,732
4.699999809,4.699999809,243.531311,254.8814392,249.6105347,244.1478577,732.2
4.699999809,4.699999809,243.6434631,253.7150269,244.4783325,244.1089783,732.4
4.699999809,4.699999809,243.7107239,252.7729492,244.4394531,244.1089783,732.6
4.699999809,4.699999809,242.6116028,251.8308105,244.5366516,244.2256165,732.8
4.699999809,4.699999809,242.7237854,250.8214111,244.4394531,244.0506592,733
4.699999809,4.699999809,242.7237854,249.879303,244.4394531,238.8795166,733.2
4.699999809,4.699999809,241.8041077,248.8026428,244.4977722,238.9573059,733.4
4.699999809,4.699999809,241.6246643,248.8699036,244.5172119,239.0155945,733.6
4.699999809,4.699999809,241.6919556,247.9277954,244.4783325,238.8795166,733.8
4.699999809,4.699999809,240.9516907,246.8286743,239.2489014,238.8795166,734
4.699999809,4.699999809,240.7273865,246.0211487,239.2489014,238.8600769,734.2
4.699999809,4.699999809,240.7947083,245.9763184,239.1905518,233.7472534,734.4
4.699999809,4.699999809,239.7179871,244.8547363,239.1905518,233.7472534,734.6
4.699999809,4.699999809,239.8974915,245.0565796,239.3071899,233.8250427,734.8
4.699999809,4.699999809,239.8077698,244.0921021,239.2877502,233.7666931,735
4.699999809,4.699999809,239.7179871,243.8901978,234.1360779,233.8250427,735.2
4.699999809,4.699999809,239.5610046,243.8901978,234.0583496,233.7084045,735.4
4.699999809,4.699999809,238.6862183,242.7462463,234.1749878,228.5567322,735.6
4.699999809,4.699999809,238.7086182,242.992981,234.1749878,228.5955811,735.8
4.699999809,4.699999809,238.8207703,242.9032593,234.0777893,228.5761719,736
4.699999809,4.699999809,238.8432007,241.9611206,234.0388794,228.6539307,736.2
4.699999809,4.699999809,238.6862183,241.9162598,234.0777893,228.6150208,736.4
4.699999809,4.699999809,237.7664795,241.9386902,228.9066162,228.6150208,736.6
4.699999809,4.699999809,237.8113708,241.0190125,228.9066162,228.5955811,736.8
4.699999809,4.699999809,237.7216492,241.0638428,228.9649963,228.5955811,737
4.699999809,4.699999809,237.7889404,240.996582,228.9455566,223.4050598,737.2
4.699999809,4.699999809,237.7889404,241.422821,229.0038757,223.424469,737.4
4.699999809,4.699999809,237.9010925,240.1217957,228.9455566,223.4828186,737.6
4.699999809,4.699999809,237.8338013,240.0096436,228.9649963,223.4828186,737.8
4.699999809,4.699999809,237.8562317,240.0769043,228.9844055,223.5994568,738
4.699999809,4.699999809,237.7216492,239.9872131,229.0038757,223.5411072,738.2
4.699999809,4.699999809,237.8562317,240.1442261,223.7549744,223.5216675,738.4
4.699999809,4.699999809,237.9235229,240.0993652,223.7938538,218.3117065,738.6
4.699999809,4.699999809,237.8562317,239.3815308,223.8521729,218.3699951,738.8
4.699999809,4.699999809,237.9907837,238.9777832,223.7938538,218.2922363,739
4.699999809,4.699999809,237.9459534,239.2469788,223.9299011,218.4477844,739.2
4.699999809,4.699999809,237.8113708,239.0675049,223.8132629,218.3505859,739.4
4.699999809,4.699999809,237.9010925,239.0675049,223.8521729,218.3505859,739.6
4.699999809,4.699999809,236.8692322,239.1572266,223.8132629,218.3894348,739.8
4.699999809,4.699999809,237.0038757,238.2599792,218.7587891,213.2960815,740
4.699999809,4.699999809,236.8692322,238.0581055,218.7393799,213.2766724,740.2
4.699999809,4.699999809,236.9590149,238.1478271,218.6615906,213.1988831,740.4
4.699999809,4.699999809,236.7346497,238.0581055,218.6810303,213.1600342,740.6
4.699999809,4.699999809,237.071167,238.4394836,218.6227417,213.1988831,740.8
4.699999809,4.699999809,236.8692322,237.2506104,218.6227417,213.2766724,741
4.699999809,4.699999809,236.7570801,237.071167,218.6810303,213.1988831,741.2
4.699999809,4.699999809,236.8917236,237.0487366,218.6421814,213.2766724,741.4
4.699999809,4.699999809,236.7122498,236.9590149,218.7005005,208.1055603,741.6
4.699999809,4.699999809,236.8468018,237.1160278,218.7393799,208.1638489,741.8
4.699999809,4.699999809,236.8244019,237.0487366,218.6615906,208.0472107,742
4.699999809,4.699999809,236.8468018,237.1160278,213.4904785,208.125,742.2
4.699999809,4.699999809,236.8692322,237.0487366,213.4321899,208.0666504,742.4
4.699999809,4.699999809,236.8244019,237.1608887,213.4516296,208.0278015,742.6
4.699999809,4.699999809,236.8692322,237.0263062,213.5099182,208.0472107,742.8
4.699999809,4.699999809,236.7346497,237.1384583,213.39328,207.9694519,743
4.699999809,4.699999809,236.7795105,237.0263062,213.4710693,202.8372498,743.2
4.699999809,4.699999809,236.9141541,237.1833191,213.5099182,202.8566895,743.4
4.699999809,4.699999809,236.8019714,236.9814148,213.5293884,202.8566895,743.6
4.699999809,4.699999809,236.8468018,237.1608887,208.4165955,202.9538879,743.8
4.699999809,4.699999809,236.7346497,237.1608887,208.2805176,202.8955383,744
4.699999809,4.699999809,236.8917236,236.0841675,208.2805176,202.8955383,744.2
4.699999809,4.699999809,237.0263062,236.1514893,208.3388062,202.9344482,744.4
4.699999809,4.699999809,236.8692322,236.0393372,208.4360046,203.0899353,744.6
4.699999809,4.699999809,236.8468018,236.3084717,208.319397,202.9150085,744.8
4.699999809,4.699999809,236.9141541,236.0841675,208.2610474,202.9150085,745
4.699999809,4.699999809,236.7795105,236.1290588,208.3971558,197.7438354,745.2
4.699999809,4.699999809,236.8468018,236.1738892,208.5526428,197.9577332,745.4
4.699999809,4.699999809,236.8019714,236.3084717,208.4554443,197.9382629,745.6
4.699999809,4.699999809,236.8917236,236.1514893,208.6498413,197.9382629,745.8
4.699999809,4.699999809,236.7795105,236.21875,203.2260437,197.7827454,746
4.699999809,4.699999809,237.0038757,236.3309021,203.3038025,197.8215942,746.2
4.699999809,4.699999809,236.8019714,236.21875,203.1871338,197.8021851,746.4
4.699999809,4.699999809,236.7346497,236.0841675,203.2260437,197.8215942,746.6
4.699999809,4.699999809,236.8244019,236.21875,203.1677246,197.7632751,746.8
4.699999809,4.699999809,236.8692322,236.1514893,203.1677246,197.7243958,747
4.699999809,4.699999809,236.7346497,236.0841675,203.1871338,197.7438354,747.2
4.699999809,4.699999809,235.9720154,236.1738892,203.1677246,192.5338745,747.4
4.699999809,4.699999809,235.6579895,236.1963196,203.1871338,192.5727234,747.6
4.699999809,4.699999809,235.9047546,236.3757935,203.1677246,192.6116028,747.8
4.699999809,4.699999809,235.7477112,235.9271851,203.2260437,192.6893616,748
4.699999809,4.699999809,235.8822937,236.2636414,203.1677246,192.5921631,748.2
4.699999809,4.699999809,235.8598633,236.353363,203.2260437,192.6505127,748.4
4.699999809,4.699999809,235.9271851,236.0841675,197.9966125,192.5921631,748.6
4.699999809,4.699999809,235.8374329,235.2542419,197.9577332,192.5533142,748.8
4.699999809,4.699999809,235.7477112,235.2542419,197.9577332,192.5533142,749
4.699999809,4.699999809,235.8822937,235.1869202,197.8410645,192.4561157,749.2
4.699999809,4.699999809,235.949585,235.0971985,197.9577332,187.4599609,749.4
4.699999809,4.699999809,235.9944458,235.2542419,197.9966125,187.4599609,749.6
4.699999809,4.699999809,235.8822937,235.2093506,198.0549316,187.5571594,749.8
4.699999809,4.699999809,236.0393372,235.3215027,197.9382629,187.3432922,750
4.699999809,4.699999809,235.5907288,235.0747681,197.9771729,187.4404907,750.2
4.699999809,4.699999809,235.7701416,236.0169067,198.093811,187.4794006,750.4
4.699999809,4.699999809,235.8822937,236.21875,198.0160217,187.4988098,750.6
4.699999809,4.699999809,235.7926025,236.1514893,197.9577332,187.421051,750.8
4.699999809,4.699999809,235.7926025,235.9944458,198.1326599,187.5765991,751
4.699999809,4.699999809,236.0169067,235.523407,197.9966125,187.421051,751.2
4.699999809,4.699999809,236.1514893,235.3439331,198.0160217,187.4016113,751.4
4.699999809,4.699999809,235.8822937,235.0971985,197.9966125,187.4794006,751.6
4.699999809,4.699999809,235.8598633,235.2093506,198.0160217,187.4599609,751.8
4.699999809,4.699999809,236.0169067,235.366394,198.0160217,182.2110901,752
4.699999809,4.699999809,235.7701416,235.1644897,197.9966125,182.3277283,752.2
4.699999809,4.699999809,236.0393372,235.1869202,197.9577332,182.249939,752.4
4.699999809,4.699999809,235.8374329,235.2542419,198.0354614,182.2888184,752.6
4.699999809,4.699999809,235.8822937,235.1869202,197.9771729,182.3082886,752.8
4.699999809,4.699999809,235.949585,235.1869202,197.9966125,182.2888184,753
4.699999809,4.699999809,235.9720154,235.3215027,197.9577332,182.3082886,753.2
4.699999809,4.699999809,235.9271851,235.0523376,197.9966125,182.2305298,753.4
4.699999809,4.699999809,235.9047546,235.2542419,192.7282715,182.249939,753.6
4.699999809,4.699999809,235.9047546,235.2542419,192.8059998,182.2305298,753.8
4.699999809,4.699999809,235.8822937,234.9850464,192.7865601,182.2693787,754
4.699999809,4.699999809,235.949585,235.1644897,192.8059998,182.4443359,754.2
4.699999809,4.699999809,235.949585,235.2542419,192.8449097,182.2888184,754.4
4.699999809,4.699999809,235.815033,235.0299377,192.7865601,177.0788574,754.6
4.699999809,4.699999809,235.9720154,235.1196289,192.8838196,177.1566162,754.8
4.699999809,4.699999809,235.9720154,235.1869202,192.8838196,177.1760559,755
